provider_id,agency_name,street_address,city,state,zip_code,total_episodes_non_lupa,distinct_users_non_lupa,total_hha_charge_amount_non_lupa,total_hha_medicare_payment_amount_non_lupa,total_hha_medicare_standard_payment_amount_non_lupa,outlier_payments_as_a_percent_of_medicare_payment_amount_non_lupa,total_lupa_episodes,total_hha_medicare_payment_amount_for_lupas
109040,"FIRST HOME HEALTH CARE, INC",2720 SW 97 AVE STE 103,MIAMI,FL,33165,272,178,779861,1502882,1369647,9,0.0,0.0
109043,NATIONS HOME HEALTH AGENCY INC,913-B SW 87TH AVENUE,MIAMI,FL,33174,199,78,1394508,780624,716021,9,0.0,0.0
109077,"CONTINENTAL HOME HEALTH CARE, INC",347 SW 27 AVE  STE 1,MIAMI,FL,33135,83,37,350200,331604,303032,9,0.0,0.0
109097,VISTA HOME HEALTH SERVICES INC,13255 SW 137 AVE   STE 214,MIAMI,FL,33186,77,52,507850,358072,333604,9,0.0,0.0
109099,BETTER LIFE HOME HEALTH INC,10300 SW 72 ST   STE 155,MIAMI,FL,33173,248,141,1606151,1245915,1138407,9,0.0,0.0
109106,CADC HOME HEALTH CENTER INC,7944 SW 8 ST,MIAMI,FL,33144,68,42,172719,246016,224766,9,0.0,0.0
109169,HARMONY HOMES OF MIAMI INC,5040 NW 7 ST  STE 412,MIAMI,FL,33126,134,56,721204,430482,394492,9,0.0,0.0
109201,ABG PROFESSIONAL HEALTH SERVICES INC,8300 W FLAGLER ST  STE 200,MIAMI,FL,33144,320,92,1588291,1281582,1169851,9,0.0,0.0
109202,"ALPHA & OMEGA HOME HEALTH AGENCY, CORP",2742 SW 8 ST STE 217,MIAMI,FL,33135,192,153,657223,1328625,1218615,9,0.0,0.0
109206,COLONIAL HOME HEALTH INC,10516 WEST FLAGLER STREET,MIAMI,FL,33174,76,24,433100,215540,197353,9,0.0,0.0
109211,GOOD HOME CARE INC,962 SW 82 AVE,MIAMI,FL,33144,221,133,665431,1212047,1111681,9,0.0,0.0
109238,"ALLSTAR HOME HEALTH CARE, INC",275 FONTAINEBLEAU BLVD  STE 165,MIAMI,FL,33172,118,64,343331,629709,575081,9,0.0,0.0
109252,CARE SOLUTIONS HOME HEALTH INC,13230 SW 132 AVE  STE 26B,MIAMI,FL,33186,139,106,418500,741960,676689,9,0.0,0.0
109253,1ST HOME HEALTH CARE INC,7815 SW 24 ST STE 100,MIAMI,FL,33155,64,22,253304,253125,231984,9,0.0,0.0
109258,NEW STAR HOME HEALTH INC,9240 SW 72 ST STE 114,MIAMI,FL,33173,272,163,740500,1182243,1075474,9,0.0,0.0
109268,M A R G HOME HEALTH CARE LLC,2460 SW 137 AVE STE 240,MIAMI,FL,33175,118,35,482955,517164,473110,9,0.0,0.0
109275,LIFE HOME HEALTHCARE CORP,12900 SW 128 STREET SUITE 103,MIAMI,FL,33186,89,42,317500,357495,326488,9,0.0,0.0
109320,MIAMI CARE TEAM HOME HEALTH INC,550 SW 27 AVE STE 4,MIAMI,FL,33135,80,31,388170,385642,353002,9,0.0,0.0
109341,ML HOME CARE INC,14850 SW 26 ST STE 205,MIAMI,FL,33125,147,65,445616,681794,623029,9,0.0,0.0
109347,HEALTHPRO HOME HEALTH  CORP,13155 SW 134 ST STE 112,MIAMI,FL,33186,85,35,630750,362306,331877,9,0.0,0.0
109356,"SPIRIT HOME HEALTH CARE, CORP",175 FONTAINEBLEAU BLVD 2K7,MIAMI,FL,33172,217,170,755840,1070801,975505,9,0.0,0.0
109399,LONGEVITY HOME HEALTH CARE INC,13384 SW 128TH ST STE B,MIAMI,FL,33186,169,111,555062,873375,799000,9,0.0,0.0
109434,FDG HOME HEALTH AGENCY INC,7855 NW 12TH ST UNIT 210,MIAMI,FL,33173,288,218,913472,1419124,1292328,9,0.0,0.0
109484,NEVER LATE HOME HEALTH INC,1414 NW 107 AVENUE #414,MIAMI,FL,33172,248,170,684300,1399867,1277824,9,0.0,0.0
109526,"GOLDEN LIFE HOME HEALTH AGENCY, INC",10250 SW 56TH STREET SUITE D-203,MIAMI,FL,33165,130,69,750721,627060,574056,9,0.0,0.0
109586,LIFE & HOPE HEALTHCARE INC,4155 SW 130 AVE #206,MIAMI,FL,33175,42,13,239560,171737,159285,9,0.0,0.0
109625,SUNCARE HOME HEALTH SERVICES INC,7990 SW 117TH AVE  STE 110,MIAMI,FL,33183,171,95,1043422,753064,686510,9,0.0,0.0
109629,ASCENDI HOME HEALTH AGENCY INC,7805 CORAL WAY SUITE 125,MIAMI,FL,33155,23,20,105950,108498,99350,9,0.0,0.0
109640,STAR CARE HOME HEALTH CORP,13335 SW 124 ST UNIT 203,MIAMI,FL,33186,54,51,147180,281918,258694,9,0.0,0.0
109644,A1 PREMIER HOME CARE AGENCY INC,941 SW 122 AVE,MIAMI,FL,33184,191,138,373738,969771,885160,9,0.0,0.0
109650,NURSES ON CALL HOME HEALTH LLC,6850 SW CORAL WAY STE 502,MIAMI,FL,33155,91,67,297595,517010,472332,9,0.0,0.0
109691,SOUTH KENDALL HOME CARE INC,12595 SW 137 AVENUE SUITE 103,MIAMI,FL,33186,261,99,1279743,1173833,1071381,9,0.0,0.0
109699,ALL BROTHERS INC,13388 SW 128 STREET,MIAMI,FL,33176,154,55,1291530,732465,668708,9,0.0,0.0
109703,PROFESSIONAL PLUS HOME HEALTH INC,13370 SW 131 STREET #110,MIAMI,FL,33186,179,86,811049,642511,587079,9,0.0,0.0
157650,NOBLE HOME HEALTH CARE LLC,2449 45TH STREET SUITE D,HIGHLAND,IN,46322,45,24,202672,106216,104045,9,0.0,0.0
227546,NEW ENGLAND HOMECARE SOLUTIONS INC,1565 LAKEVIEW AVE,DRACUT,MA,1826,24,19,156680,125608,110837,9,0.0,0.0
297101,A1 HEALTH CARE SERVICES,3750 S JONES BLVD #140,LAS VEGAS,NV,89103,96,56,327088,314441,250974,9,0.0,0.0
368075,"EBE HEALTHCARE, LLC",467 WATERBURY COURT,GAHANNA,OH,43230,110,34,317647,296369,277446,9,0.0,0.0
368164,"CENTRAL OHIO HEALTH CARE SYSTEMS, LLC",3948 EAST MAIN STREET,WHITEHALL,OH,43213,63,16,211629,136042,127826,9,0.0,0.0
368186,EAGLE HOME HEALTHCARE,11916 LORAIN AVENUE,CLEVELAND,OH,44111,62,16,284545,132463,126285,9,0.0,0.0
368024,"BETTER WORLD HEALTHCARE, LLC","1311 BEECHWOOD ROAD, UNIT A&B",COLUMBUS,OH,43227,33,12,97224,73221,69132,9,0.0,0.0
368037,INDEPENDENT HOME CARE,"4040 EAST BROAD STREET, SUITE 201",COLUMBUS,OH,43213,31,18,321430,84208,79290,9,0.0,0.0
368274,"PACIFIC HOME HEALTH SERVICES, LLC","2700 EAST DUBLIN GRANVILLE ROAD, SUITE 230",COLUMBUS,OH,43231,34,14,173476,75011,70830,9,0.0,0.0
368306,PRECIOUS HEALTH CARE LLC,"1391 OAKLAND PARK AVE, SUITE H",COLUMBUS,OH,43224,51,12,215470,114234,110817,9,0.0,0.0
368320,"CARING HEART HOME HEALTH AGENCY, LLC",4520 JOSEPHUS LANE,COLUMBUS,OH,43227,40,12,171815,100672,95086,9,0.0,0.0
453139,VIDA HOME HEALTH INC,3313 WEST ALBERTA,EDINBURG,TX,78540,298,82,749837,622769,653427,9,0.0,0.0
459317,ADA LIGHT HOME HEALTH LLC,3200 BROADWAY BLVD STE 274,GARLAND,TX,75043,190,42,661039,422798,396271,9,0.0,0.0
747152,LOGOS HEALTHCARE SERVICES,528 E MAIN STREET,RICHARDSON,TX,75081,14,13,43424,33631,31396,9,0.0,0.0
747153,HNB HOME HEALTH AGENCY,2454 FM 2874,GREENVILLE,TX,75401,274,64,809376,778902,728662,9,0.0,0.0
747293,NESS HOME HEALTH SERVICE LLC,1045 BURNET DRIVE,MESQUITE,TX,75181,145,33,273955,389507,365587,9,0.0,0.0
679651,AMAZING & BLESSED HOME HEALTH SERVICES INC,8344 E R L THORNTON FREEWAY STE 306,DALLAS,TX,75228,63,15,260385,132444,123275,9,0.0,0.0
527280,LS PROF COMFORT HOMES,14665 W LISBON RD  STE 1B,BROOKFIELD,WI,53005,55,25,404110,200027,185613,9,0.0,0.0
237448,HEALTH CARE PARTNERS,"18000 WEST 9 MILE ROAD, SUITE 400",SOUTHFIELD,MI,48075,1674,1244,4418813,5201075,5537458,0,266.0,87356.0
237449,MILLENNIUM HOME HEALTH CARE,"18600 WEST 10 MILE ROAD, SUITE 104",SOUTHFIELD,MI,48075,450,346,1032485,1344782,1434875,0,46.0,16656.0
237476,UNIVERSAL HOME HEALTH CARE,"24315 NORTHWESTERN HIGHWAY, SUITE 226",SOUTHFIELD,MI,48075,989,700,3103695,3371308,3584555,0,89.0,32860.0
237664,PROFESSIONAL NURSING SERVICES,"16250 NORTHLAND DRIVE, SUITE 200",SOUTHFIELD,MI,48075,372,200,1441845,1050824,1078950,0,46.0,15523.0
237493,DIAMOND HOME HEALTH SERVICES,"17700 NORTHLAND PARK COURT, SUITE 1C",SOUTHFIELD,MI,48075,289,225,824341,965161,1025793,0,11.0,3806.0
237571,VITAL HOME HEALTH CARE,"24001 SOUTHFIELD RD, SUITE 203A",SOUTHFIELD,MI,48075,122,76,267740,399720,426051,0,11.0,2717.0
237640,HEALING TOUCH HOME CARE,"24001 SOUTHFIELD ROAD, SUITE 112",SOUTHFIELD,MI,48075,301,157,832661,1138878,1215131,0,11.0,3783.0
237642,ALLEN HOME HEALTH CARE,"24100 SOUTHFIELD ROAD, SUITE 101",SOUTHFIELD,MI,48075,121,58,413475,345829,375988,0,11.0,2957.0
237754,STAR HOME HEALTH CARE,"19111 WEST 10 MILE ROAD, SUITE A-5",SOUTHFIELD,MI,48075,252,117,587919,765927,814912,0,11.0,3294.0
237763,FOX HOME CARE SERVICES,"24100 SOUTHFIELD ROAD, SUITE 110",SOUTHFIELD,MI,48075,109,69,260820,333802,353645,0,11.0,3059.0
237793,ROYAL HOME HEALTH NETWORK,"19111 WEST 10 MILE ROAD, SUITE 121",SOUTHFIELD,MI,48075,139,87,295050,437855,466635,0,11.0,4384.0
239040,COMMITTED HOME HEALTHCARE,"15800 PROVIDENCE DR, SUITE 400",SOUTHFIELD,MI,48075,157,91,565072,493705,525757,0,11.0,3551.0
237646,BASSAY HOME CARE,"24445 NORTHWESTERN HWY, SUTIE 113",SOUTHFIELD,MI,48075,156,65,509046,478450,502422,0,12.0,4196.0
237511,24-SEVEN HOME HEALTH CARE SERVICES,"15565 NORTHLAND DRIVE, SUITE 806W",SOUTHFIELD,MI,48075,238,135,788591,614540,665700,0,13.0,3118.0
237413,NEOCARE HOME CARE,"16910 W 10 MILE RD, SUITE 104",SOUTHFIELD,MI,48075,340,122,1152761,926958,1008926,0,15.0,3814.0
237426,UNITED STATES HOME HEALTH CARE,25415 SOUTHFIELD ROAD,SOUTHFIELD,MI,48075,222,140,755616,730504,776506,0,16.0,4645.0
237655,ACCLAIMED VISITING NURSES,"24901 NORTHWESTERN HWY, SUITE 605",SOUTHFIELD,MI,48075,34,20,81559,101537,107409,0,16.0,6146.0
237777,DEPENDABLE HOME HEALTH CARE,"18620 W 10 MILE RD, STE 210",SOUTHFIELD,MI,48075,136,106,436312,414226,417368,0,16.0,4641.0
237445,DYNAMIC HOME CARE,"24001 SOUTHFIELD RD, SUITE 205",SOUTHFIELD,MI,48075,181,121,365521,545929,581079,0,18.0,5867.0
237555,CARENET HOMECARE SERVICES,"23155 NORTHWESTERN HIGHWAY, SUITE 403",SOUTHFIELD,MI,48075,160,94,596842,474520,513672,0,20.0,6926.0
237559,ACCURATE HOME CARE,"18600 WEST 10 MILE ROAD, SUITE 212",SOUTHFIELD,MI,48075,58,58,110101,148672,160803,0,20.0,6265.0
239139,SHRING HOME CARE,20905 GREENFIELD RD SUITE 501,SOUTHFIELD,MI,48075,154,105,474301,495253,527664,0,20.0,7095.0
237454,BETHHAROLD HOME HEALTH CARE,"15565 NORTHLAND DR, SUITE 403E",SOUTHFIELD,MI,48075,578,272,1431642,1564366,1699770,0,22.0,4439.0
239167,HOUSTON HOME HEALTH CARE,"23077 GREENFIELD RD, SUITE 282",SOUTHFIELD,MI,48075,268,182,1280337,752776,802120,0,23.0,7520.0
237635,MED PLUS HOME HEALTH CARE,"23100 PROVIDENCE DR, SUITE 230",SOUTHFIELD,MI,48075,282,144,944621,825954,896417,0,25.0,7540.0
237598,NEW ERA HOME CARE,"24100 SOUTHFIELD ROAD, SUITE 300",SOUTHFIELD,MI,48075,435,249,926757,1028702,1119555,0,29.0,9016.0
237745,PROCARE HOMECARE,"23155 NORTHWESTERN HWY, SUITE 304",SOUTHFIELD,MI,48075,219,139,356321,565431,603998,0,32.0,12554.0
237657,PRIME HOME CARE,"17515 WEST NINE MILE ROAD, SUITE 425",SOUTHFIELD,MI,48075,387,259,1778945,1260814,1327822,0,33.0,11363.0
237603,BALAJIE HOME HEALTH CARE,25255 SOUTHFIELD RD,SOUTHFIELD,MI,48075,419,279,1284496,1343291,1430984,0,36.0,12233.0
237481,GENESIS HOME CARE,16910 W TEN MILE,SOUTHFIELD,MI,48075,195,64,512002,577684,616302,0,,
237489,FIRST HOME HEALTH CARE,17250 W 10 MILE ROAD,SOUTHFIELD,MI,48075,153,123,612750,579366,608194,0,,
237525,ROYALE HOME HEALTH CARE,18977 WEST TEN MILE ROAD,SOUTHFIELD,MI,48075,153,65,436585,442224,471613,0,,
237526,CARING CHOICE NETWORK,"1911 WEST TEN MILE ROAD, SUITE 159",SOUTHFIELD,MI,48075,138,94,267996,361366,384077,0,,
237536,ABBORE CARE,"23999 NORTHWESTERN HIGHWAY, SUITE 200",SOUTHFIELD,MI,48075,165,95,342921,533936,581217,0,,
237568,TENDER NURSING HOME CARE,"24445 NORTHWESTERN HIGHWAY, SUITE 212",SOUTHFIELD,MI,48075,107,79,259724,355334,385864,0,,
237585,NATIONAL HOME CARE SERVICES,"17700 NORTHLAND PARK CT, STE 15",SOUTHFIELD,MI,48075,49,34,129800,153747,162228,0,,
237602,COMFORT HOME CARE,"16000 WEST 9 MILE ROAD, SUITE 230",SOUTHFIELD,MI,48075,129,65,406700,501295,534805,0,,
237612,CHAMPION NURSING CARE,"16250 NORTHLAND DRIVE, SUITE 368",SOUTHFIELD,MI,48075,18,12,40512,35295,37601,0,,
237613,CARING HEARTS SKILLED CARE,15565 NORTHLAND DR SUITE 406W,SOUTHFIELD,MI,48075,22,13,31540,53017,55773,0,,
237631,HEALTH LINE HOME CARE,"19111 WEST 10 MILE ROAD, SUITE 142",SOUTHFIELD,MI,48075,181,107,378301,656599,700580,0,,
237691,SENIORS HOME HEALTH CARE,20755 GREENFIELD RD STE # 503,SOUTHFIELD,MI,48075,144,97,344793,565375,615863,0,,
237705,PERSONAL TOUCH HOME CARE SERVICES,"18800 WEST 10 MILE ROAD, SUITE 204",SOUTHFIELD,MI,48075,316,192,718567,897309,954718,0,,
237712,ALPHA HOME CARE SERVICES,"24001 SOUTHFIELD RD, SUITE 216",SOUTHFIELD,MI,48075,195,96,543646,721730,770389,0,,
237719,AL-HODA HOME CARE SERVICES,"24001 SOUTHFIELD RD, SUITE 213",SOUTHFIELD,MI,48075,129,83,311551,465217,496568,0,,
237722,NATIONAL HOME HEALTH CARE,15565 NORTHLAND DRIVE SUITE 403W,SOUTHFIELD,MI,48075,50,38,179433,179977,191478,0,,
237724,ATLAS HOME HEALTH CARE,"15565 NORTHLAND DRIVE, SUITE 708W",SOUTHFIELD,MI,48075,398,189,1508921,1744368,1854528,0,,
237725,YOURS HOME HEALTH CARE,"18600 W 10 MILE RD, STE 204",SOUTHFIELD,MI,48075,32,26,64160,92811,99600,0,,
239008,CAPITAL HOME HEALTH CARE,"24681 NORTHWESTERN HIGHWAY, SUITE 101",SOUTHFIELD,MI,48075,272,185,550497,869038,936774,0,,
239021,NEW DIMENSION HOMECARE,"16000 WEST NINE MILE RD, STE 607",SOUTHFIELD,MI,48075,120,82,254733,436186,465104,0,,
239051,V-CARE HOME HEALTH,"19111 W 10 MILE RD, SUITE 108",SOUTHFIELD,MI,48075,131,91,190780,415515,443308,0,,
239056,OMEGA HOME HEALTHCARE,"19100 W 10 MILE RD, SUITE 201",SOUTHFIELD,MI,48075,89,70,353660,259674,273955,0,,
239058,PATIENT CARE HOME HEALTH SPECIALIST,"1600 W NINE MILE RD, STE 412",SOUTHFIELD,MI,48075,35,24,65280,75868,80541,0,,
239068,AGILITY HOMECARE,"17200 WEST 10 MILE ROAD, SUITE 206",SOUTHFIELD,MI,48075,62,53,113060,215485,227626,0,,
239079,EASTERN MICHIGAN HOME HEALTHCARE,"17700 NORTHLAND PARK ST, SUITE 18",SOUTHFIELD,MI,48075,199,137,574981,722518,769842,0,,
239087,HOPE HOME HEALTH CARE SERVICES,"16000 W NINE MILE RD, STE 308",SOUTHFIELD,MI,48075,70,47,164240,220002,234482,0,,
239102,WINGS OF ANGEL HOME HEALTH CARE,"16250 NORTHLAND DRIVE, SUITE 241",SOUTHFIELD,MI,48075,74,62,141780,210764,224828,0,,
239127,ANOINTED CARE SERVICES,"15565 NORTHLAND DR, STE 604W",SOUTHFIELD,MI,48075,26,22,88200,87244,92069,0,,
239137,APEX HOME HEALTHCARE,"23155 NORTHWESTERN HWY, STE 301",SOUTHFIELD,MI,48075,95,61,212620,340722,360577,0,,
239150,DENBOS HOME HEALTH CARE,"16000 W 9 MILE RD, SUITE 408",SOUTHFIELD,MI,48075,166,106,426585,499817,531781,0,,
239183,MAGNUM HOME HEALTH CARE,24123 GREENFIELD ROAD SUITE 305,SOUTHFIELD,MI,48075,87,50,180956,276417,294602,0,,
239187,MAXIMUM COMFORT HOME CARE,"15565 NORTHLAND DR, SUITE 402W",SOUTHFIELD,MI,48075,14,13,38473,42491,44914,0,,
239195,TOTAL CARE HOME HEALTH SERVICES,"16000 WEST 9 MILE ROAD, SUITE 507",SOUTHFIELD,MI,48075,38,24,105375,128976,137123,0,,
239203,BLOOMHEALTH HOME CARE SERVICES,"16250 NORHTLAND DRIVE, SUITE 105",SOUTHFIELD,MI,48075,79,50,248631,238627,254260,0,,
239208,WELLNESS HOME HEALTHCARE SERVICES,"20755 GREENFIELD RD, STE 503",SOUTHFIELD,MI,48075,123,57,443152,437095,466810,0,,
239212,BELLA HOME HEALTH CARE,"23100 PROVIDENCE DR, SUITE 212",SOUTHFIELD,MI,48075,161,92,364694,595619,631711,0,,
239245,HOME CARE WELLNESS,"24333 SOUTHFIELD RD, SUITE 201",SOUTHFIELD,MI,48075,89,74,283110,278271,296280,0,,
239270,DIVINED HOME HEALTH CARE,"24450 EVERGREEN RD, SUITE 202",SOUTHFIELD,MI,48075,25,24,44050,62973,67918,0,,
458141,ALL NURSING HOME HEALTH SERVICES INC,10333 HARWIN DRIVE SUITE 470,HOUSTON,TX,77036,548,290,1252707,1482519,1528848,0,54.0,19164.0
673181,ST MARYS HEALTHCARE INC,7211 REGENCY SQUARE DRIVE SUITE 240,HOUSTON,TX,77036,755,303,1717588,1941081,2055016,0,58.0,19592.0
679247,JOY HOME HEALTH CARE,7001 CORPORATE DRIVE SUITE 231,HOUSTON,TX,77036,327,120,1086635,811190,827052,0,11.0,3492.0
747720,LIFELINE HEALTHCARE SERVICES,9800 CENTRE PARKWAY SUITE 655,HOUSTON,TX,77036,164,74,376235,455276,464533,0,11.0,3420.0
747009,SUMIC CARE INCORPORATED,7111 HARWIN DR #140,HOUSTON,TX,77036,311,106,509059,670539,684073,0,12.0,4316.0
679494,STANDARD HOME HEALTHCARE,8700 COMMERCE PARK DRIVE SUITE 250,HOUSTON,TX,77036,379,145,993527,1026798,1066543,0,14.0,5737.0
677973,PROMEDIC HOME HEALTH SERVICES,"8399 ALMEDA ROAD, SUITE L-2",HOUSTON,TX,77036,197,95,553681,614025,623472,0,18.0,5737.0
677827,ADVANCED HEALTHCARE SERVICES INC,7001 CORPORATE DRIVE #306,HOUSTON,TX,77036,408,187,827271,1250151,1275775,0,19.0,6944.0
747465,MOTHER LOVE HEALTH CARE SERVICES,6610 HARWIN DRIVE SUITE 150,HOUSTON,TX,77036,210,75,369600,506622,519395,0,23.0,7879.0
679455,NNBS HEALTH CARE SERVICES INC,6001 SAVOY DRIVE SUITE 205,HOUSTON,TX,77036,407,148,667941,969295,991538,0,26.0,5967.0
453132,STATES HEALTH INC,6666 HARWIN DRIVE SUITE 540,HOUSTON,TX,77036,447,129,1206203,1128657,1175278,0,28.0,8835.0
679085,CASSEL HEALTH SERVICES,10333 HARWIN DR STE 575,HOUSTON,TX,77036,384,145,741489,1063347,1084913,0,34.0,11141.0
677874,STAR HOME HEALTH INC,6201 BONHOMME SUITE #365N,HOUSTON,TX,77036,241,152,736154,728061,741139,0,36.0,11467.0
459006,VITAL AMBULATORY HEALTHCARE INC,6666 HARWIN DRIVE SUITE 350,HOUSTON,TX,77036,826,236,1293718,1637784,1670402,0,37.0,10467.0
747163,CNN HOME HEALTH AGENCY INC,9330 CORNER OAK,HOUSTON,TX,77036,387,170,739635,918518,932404,1,26.0,7570.0
679449,DESTINY CARE SERVICES INC,7211 REGENCY SQUARE BOULEVARD SUITE 101,HOUSTON,TX,77036,214,82,539589,514674,520282,1,35.0,11107.0
747333,CEDER HEALTHCARE SERVICES INC,9894 BISSONNET STREET SUITE #678,HOUSTON,TX,77036,320,100,747006,963230,962729,2,18.0,4423.0
677942,ROYAL STAR HEALTHCARE INC,7457 HARWIN DRIVE SUITE 252,HOUSTON,TX,77036,162,58,591994,467586,453022,5,21.0,7218.0
679562,BAPTIST HOME CARE PROVIDERS INC,6250 WESTPARK DRIVE SUITE 111,HOUSTON,TX,77036,414,148,870785,964471,939973,6,63.0,15327.0
679658,STEADFAST HOME COMPANION SERVICES INC,9894 BISSONET SUITE 605,HOUSTON,TX,77036,914,314,3123442,3087448,2941694,7,38.0,12717.0
679098,RESOURCE HOME HEALTH SERVICES,7211 REGENCY SQUARE  102,HOUSTON,TX,77036,441,153,977505,1053759,1079124,8,24.0,8630.0
459292,TAWL HEALTH CARE INC,9898 BISSONNET SUITE 600,HOUSTON,TX,77036,228,92,766287,710703,663670,8,28.0,10626.0
673138,RESOURCE HEALTH CARE INC,7447 HARWIN SUITE 216,HOUSTON,TX,77036,606,244,1868598,2110784,1990382,9,44.0,12477.0
453160,RESOURCE CARE CORPORATION,7211 REGENCY SQUARE 116,HOUSTON,TX,77036,139,44,286884,321754,307315,11,,
453102,CARITAS HEALTH CARE LLC,9788 CLAREWOOD DRIVE SUITE  208,HOUSTON,TX,77036,191,65,491235,424574,433110,0,,
457816,TRINITY HOME HEALTH SERVICES,8700 COMMERCE PARK SUITE 239,HOUSTON,TX,77036,178,47,380935,491614,533266,0,,
457837,WISDOM HOME HEALTH CARE,7001 CORPORATE DRIVE SUITE 228,HOUSTON,TX,77036,103,35,328503,252571,257289,0,,
458287,BELOVED HOME HEALTH SERVICES INC,9888 BISSONNET  SUITE 430,HOUSTON,TX,77036,20,18,57543,54965,56035,0,,
459008,"PRESTIGE HEALTH SERVICES, INC.","9898 BISSONNET STREET, SUITE #594",HOUSTON,TX,77036,298,85,863193,738505,753518,0,,
459164,I CARE HOME HEALTH,10039 BISSONNET SUITE 228,HOUSTON,TX,77036,172,36,292000,333282,339490,0,,
459431,CARE UNLIMITED HOME HEALTH,6201 BONHOMME STREET #166 N,HOUSTON,TX,77036,171,71,261382,416648,425963,0,,
673102,DHS HEALTHCARE INC,6001 SAVOY DRIVE SUITE 201,HOUSTON,TX,77036,157,70,393561,417972,426911,0,,
677826,JALSTAD HEALTHCARE SERVICES,10101 HARWIN DRIVE #367,HOUSTON,TX,77036,349,119,831520,725339,760060,0,,
677844,TEXAS TENDER CARE HOME INC,7457 HARWIN 325,HOUSTON,TX,77036,277,133,807167,722889,751931,0,,
677870,ALL MODERN HEALTHCARE INC,10101 HARWIN DR SUITE 286,HOUSTON,TX,77036,150,53,245863,330172,336885,0,,
677891,SIMPLEX HEALTH AND ALLIED SERVICES INC,6666 HARWIN DRIVE SUITE #668,HOUSTON,TX,77036,208,58,341531,544610,555811,0,,
677930,WESTNET HEALTHCARE PLUS INC,7457 HARWIN SUITE 294,HOUSTON,TX,77036,379,104,1196023,1005607,1064775,0,,
677970,ELITTE HEALTHCARE AND SERVICE,9888 BISSONNET SUITE 100-F,HOUSTON,TX,77036,282,109,711623,488305,510335,0,,
677983,NEWSTART HOME CARE SERVICES INC,7100 REGENCY SQUARE BLVD SUITE 134,HOUSTON,TX,77036,422,93,566876,753337,768349,0,,
677995,UNIFIED MEDICAL GROUP INC,10101 HARWIN DRIVE SUITE 260,HOUSTON,TX,77036,245,82,968051,732445,747281,0,,
679068,EXCELS HEALTH CARE SERVICES INC,9898 BISSONNET SUITE 388,HOUSTON,TX,77036,107,46,203635,268465,273913,0,,
679093,MAXCARE HOME HEALTH SERVICES INC,10039 BISSONNET SUITE 338,HOUSTON,TX,77036,115,39,252352,270128,275448,0,,
679097,ACC HEALTH SERVICES INC,6001 SAVOY SUITE 501,HOUSTON,TX,77036,175,56,685789,654248,667293,0,,
679149,TEXAS QUALITY HOME HEALTH INC,9888 BISSONNET STREET SUITE 570,HOUSTON,TX,77036,252,58,446492,544770,555845,0,,
679256,ACE HEALTHCARE SERVICES INC,6666 HARWIN DRIVE SUITE 475,HOUSTON,TX,77036,64,29,205716,196771,200759,0,,
679346,REGENCY HEALTH SERVICES,9898 BISSONNET SUITE 250,HOUSTON,TX,77036,252,95,605704,681011,708573,0,,
679397,DIVERSIFIED HEALTH CARE INC,8700 COMMERCE PARK #231,HOUSTON,TX,77036,212,100,400004,504496,525121,0,,
679398,KINA HEALTHCARE SERVICES INC,6666 HARWIN DR SUITE 290,HOUSTON,TX,77036,113,36,223501,276518,282130,0,,
679434,ST FRANCIS HEALTH CARE SERVICES INC,9888 BISSONNET SUITE #370,HOUSTON,TX,77036,23,19,53625,68461,69802,0,,
679513,NUTREND HEALTHCARE INC,8700 COMMERCE PARK DRIVE SUITE 220,HOUSTON,TX,77036,125,44,639768,291519,297594,0,,
679528,WESLEY HOME HEALTH SERVICES  INC,10333 HARWIN DRIVE SUITE 520,HOUSTON,TX,77036,486,171,803703,1037552,1079966,0,,
679601,LIFECARE HEALTH SERVICES LLC,8700 COMMERCE PARK DRIVE SUITE 238,HOUSTON,TX,77036,180,70,297326,412729,419525,0,,
679609,NCJ HEALTH SYSTEM,9888 BISSONNET SUITE 440,HOUSTON,TX,77036,42,11,60056,94289,96198,0,,
679619,UNIVERSAL HEALTH CARE,10101 HARWIN DR SUITE 130,HOUSTON,TX,77036,230,52,514169,623254,635921,0,,
679627,J MCBEA HEALTHCARE SERVICES    INC,8700 COMMERCE PARK DR STE 216,HOUSTON,TX,77036,104,32,345925,309591,315854,0,,
679728,XTRA-CARE HOME HEALTH INC,9894 BISSONNET SUITE 100-S,HOUSTON,TX,77036,109,29,206380,310254,317117,0,,
679745,DYNAMIC CARE HEALTH SERVICES INC,7447 HARWIN DRIVE STE 101,HOUSTON,TX,77036,262,98,576480,626037,638658,0,,
679748,VENTEX HOME HEALTH AGENCY  INC,10333 HARWIN DR SUITE 373,HOUSTON,TX,77036,138,52,312599,353261,359651,0,,
743168,ABBIS CARE TEAM,6201 BONHOMME SUITE 340 N,HOUSTON,TX,77036,116,44,203997,243446,248391,0,,
743169,MOODY HOME HEALTH SERVICES,"7211 REGENCY SQUARE BLVD, SUITE #160",HOUSTON,TX,77036,444,154,1117530,1267086,1292733,0,,
743199,AGAPE HEALTHCARE SERVICES,9800 CENTRE PARKWAY SUITE 830,HOUSTON,TX,77036,132,31,277989,342150,349079,0,,
747032,CANDID HEALTH CARE SERVICES INC,7447 HARWIN DRIVE SUITE  106,HOUSTON,TX,77036,285,140,567450,677849,719090,0,,
