provider_id,agency_name,street_address,city,state,zip_code,total_episodes_non_lupa,distinct_beneficiaries_non_lupa,average_number_of_total_visits_per_episode_non_lupa,average_number_of_skilled_nursing_visits_per_episode_non_lupa,average_number_of_pt_visits_per_episode_non_lupa,average_number_of_ot_visits_per_episode_non_lupa,average_number_of_st_visits_per_episode_non_lupa,average_number_of_home_health_aide_visits_per_episode_non_lupa,average_number_of_medical_social_visits_per_episode_non_lupa,total_hha_charge_amount_non_lupa,total_hha_medicare_payment_amount_non_lupa,total_hha_medicare_standard_payment_amount_non_lupa,outlier_payments_as_a_percent_of_medicare_payment_amount_non_lupa,total_lupa_episodes,total_hha_medicare_payment_amount_for_lupas,average_age,male_beneficiaries,female_beneficiaries,nondual_beneficiaries,dua_beneficiaries,white_beneficiaries,black_beneficiaries,asian_pacific_islander_beneficiaries,hispanic_beneficiaries,american_indian_or_alaska_native_beneficiaries,other_unknown_beneficiaries,average_hcc_score,percent_of_beneficiaries_with_atrial_fibrillation,percent_of_beneficiaries_with_alzheimers,percent_of_beneficiaries_with_asthma,percent_of_beneficiaries_with_cancer,percent_of_beneficiaries_with_chf,percent_of_beneficiaries_with_chronic_kidney_disease,percent_of_beneficiaries_with_copd,percent_of_beneficiaries_with_depression,percent_of_beneficiaries_with_diabetes,percent_of_beneficiaries_with_hyperlipidemia,percent_of_beneficiaries_with_hypertension,percent_of_beneficiaries_with_ihd,percent_of_beneficiaries_with_osteoporosis,percent_of_beneficiaries_with_ra_oa,percent_of_beneficiaries_with_schizophrenia,percent_of_beneficiaries_with_stroke
59500,NATIONAL HEALTHCARE,2313 WEST ALPINE AVENUE SUITE 2,STOCKTON,CA,95204,147,72,17.2,14.7,1.7,0.3,0.0,0.3,0.1,394288,457981,353023,2.3,17.0,8632.0,69,31.0,41.0,,,26.0,,13.0,23.0,0.0,,1.62,10,25.0,19.0,8,31.0,49.0,38.0,26.0,58.0,57.0,,46.0,14,47.0,10.0,10
58091,MGV HEALTH SYSTEMS INC,"8765 AERO DRIVE, SUITE 312",SAN DIEGO,CA,92123,228,147,14.4,11.2,2.5,0.5,0.0,0.0,0.1,510789,690258,594887,0.6,20.0,8398.0,78,50.0,97.0,56.0,91.0,39.0,,13.0,78.0,0.0,,2.99,16,36.0,13.0,6,70.0,53.0,43.0,44.0,73.0,,,65.0,18,67.0,10.0,18
557479,PEGASUS HH CARE,132 N MARYLAND AVENUE,GLENDALE,CA,91202,567,441,16.3,8.8,6.1,0.9,0.1,0.4,0.1,1782702,2026370,1679127,2.9,52.0,23085.0,79,151.0,290.0,379.0,62.0,374.0,,13.0,39.0,0.0,,1.88,19,29.0,11.0,15,34.0,33.0,21.0,30.0,35.0,66.0,,50.0,18,71.0,7.0,11
59450,NEIGHBOR CARE HOME HEALH,"2955 E HILLCREST DRIVE, SUITE 123",WESTLAKE VILLAGE,CA,91362,464,315,18.0,12.0,4.6,0.5,0.1,0.7,0.1,1545191,1693944,1355507,2.9,21.0,10060.0,82,113.0,202.0,266.0,49.0,272.0,,13.0,25.0,0.0,,1.93,22,45.0,16.0,14,48.0,39.0,32.0,46.0,43.0,71.0,,51.0,27,63.0,8.0,11
147126,SWEDISH COVENANT HOSPITAL HOME,2965 WEST PETERSON,CHICAGO,IL,60659,137,125,12.5,6.5,3.7,1.6,0.0,0.6,0.1,347456,374409,367408,0.2,55.0,22223.0,78,52.0,73.0,78.0,47.0,86.0,,13.0,13.0,0.0,,2.34,26,25.0,14.0,16,46.0,44.0,26.0,25.0,57.0,62.0,,57.0,11,53.0,4.0,10
148135,3 ANGELS HOME HEALTH,6429 DEMPSTER STREET,MORTON GROVE,IL,60053,279,115,12.7,9.0,1.8,0.1,0.0,1.6,0.1,704241,651288,652036,0.1,21.0,8184.0,78,40.0,75.0,61.0,54.0,27.0,65.0,13.0,,0.0,,2.1,20,45.0,14.0,7,59.0,38.0,34.0,32.0,51.0,64.0,,69.0,20,,8.0,19
367253,HOME HEALTH SERVICES OF SW GENERAL HEALTH CENTER,17951 JEFFERSON PARK ROAD,MIDDLEBURG HEIGHTS,OH,44130,996,741,15.6,8.8,4.5,1.0,0.1,1.2,0.1,2966359,2547456,2725570,0.2,125.0,45722.0,79,264.0,477.0,658.0,83.0,708.0,,13.0,,0.0,,2.18,25,28.0,12.0,17,47.0,50.0,32.0,41.0,40.0,73.0,,62.0,16,73.0,8.0,15
58479,VISION HOME HEALTH CARE,"5600 MOWRY SCHOOL ROAD, SUITE 250",NEWARK,CA,94560,233,118,19.8,9.1,8.5,1.5,0.1,0.6,0.1,643354,1219394,799951,0.3,11.0,4214.0,76,37.0,81.0,67.0,51.0,55.0,39.0,13.0,11.0,0.0,0.0,2.81,16,33.0,16.0,11,40.0,54.0,18.0,37.0,50.0,60.0,,45.0,15,48.0,10.0,14
58390,"LIFECARE HOME HEALTH SERVICES, INC",540 E FOOTHILL BLVD  SUITE 200,SAN DIMAS,CA,91773,244,124,15.1,12.6,1.7,0.2,0.0,0.6,0.1,561511,785192,623266,8.3,16.0,6341.0,76,60.0,64.0,43.0,81.0,37.0,12.0,13.0,62.0,0.0,0.0,2.25,10,22.0,11.0,14,36.0,39.0,21.0,27.0,48.0,54.0,,44.0,13,52.0,4.0,6
147257,LOYOLA UNIV CTR FOR HM CARE,701 W NORTH AVENUE,MELROSE PARK,IL,60160,832,656,14.8,8.5,3.7,1.1,0.1,1.4,0.1,2899383,2186647,2134479,1.1,171.0,71435.0,75,289.0,367.0,502.0,154.0,463.0,107.0,13.0,62.0,0.0,11.0,2.21,25,18.0,14.0,18,45.0,49.0,21.0,25.0,41.0,71.0,,57.0,14,54.0,5.0,11
58181,"VANURA HOME HEALTH SERVICES, INC",8213 ROCHESTER AVENUE,RANCHO CUCAMONGA,CA,91730,575,342,19.2,11.8,3.5,3.3,0.1,0.4,0.2,1663622,2066672,1812304,3.6,52.0,19728.0,71,134.0,208.0,193.0,149.0,218.0,28.0,13.0,76.0,,,2.47,17,23.0,17.0,15,45.0,42.0,32.0,42.0,48.0,57.0,,58.0,11,55.0,5.0,12
58493,ALPHA PLUS HOME HEALTH SERVICES,"7227 BROADWAY, SUITE 201",LEMON GROVE,CA,91945,203,175,16.2,10.8,4.5,0.7,0.0,0.0,0.2,507227,627532,550072,0.8,29.0,11839.0,72,69.0,106.0,52.0,123.0,58.0,20.0,13.0,80.0,,,2.74,11,35.0,15.0,11,61.0,54.0,33.0,44.0,65.0,68.0,,55.0,15,47.0,17.0,9
58063,PRIORITY ONE HOME HEALTH SERVICES INC,4959 PALO VERDE STREET SUITE 108C,MONTCLAIR,CA,91763,290,196,9.4,6.5,2.7,0.0,0.0,0.1,0.2,469910,785373,705759,0.0,23.0,9299.0,74,73.0,123.0,31.0,165.0,49.0,15.0,13.0,116.0,,,2.45,9,35.0,24.0,9,66.0,49.0,23.0,36.0,65.0,72.0,,54.0,32,62.0,6.0,8
59303,SHEA FAMILY HOME HEALTH,"1810 GILLESPIE WAY, SUITE 207",EL CAJON,CA,92020,413,381,14.9,6.2,4.7,3.0,0.1,0.7,0.2,1238914,1325826,1180345,0.0,63.0,30154.0,80,154.0,227.0,286.0,95.0,292.0,21.0,13.0,47.0,,,2.1,23,44.0,12.0,14,47.0,46.0,26.0,41.0,40.0,57.0,,52.0,19,57.0,13.0,14
67449,ENCOMPASS HOME HEALTH OF COLORADO,910 PINON RANCH VIEW SUITE 211,COLORADO SPRINGS,CO,80907,2624,1526,19.1,8.8,7.4,1.3,0.5,0.9,0.2,11196766,9274239,9848782,3.4,216.0,73304.0,77,570.0,956.0,1237.0,289.0,1227.0,75.0,13.0,196.0,,,1.82,18,35.0,14.0,11,31.0,39.0,36.0,50.0,37.0,63.0,,54.0,18,66.0,8.0,11
67434,ANGELS CARE HOME HEALTH OF COLORADO,10800 E BETHANY DRIVE #100,AURORA,CO,80014,1308,789,16.5,8.3,5.0,2.3,0.3,0.6,0.2,3050030,4024148,3969803,0.2,131.0,52214.0,78,263.0,526.0,610.0,179.0,634.0,65.0,13.0,63.0,,,2.32,22,37.0,13.0,14,39.0,54.0,30.0,44.0,38.0,52.0,,43.0,17,57.0,9.0,12
87301,CHRISTIANA CARE VISITING NURSE ASSN,2116 SOUTH DUPONT HIGHWAY SUITE 2,CAMDEN,DE,19934,2589,1865,16.3,8.5,4.4,0.4,0.3,2.6,0.2,6608045,7527122,7414169,1.2,353.0,141357.0,74,806.0,1059.0,1381.0,484.0,1498.0,309.0,13.0,32.0,,,2.39,25,27.0,12.0,16,42.0,48.0,35.0,39.0,50.0,,,59.0,11,55.0,8.0,17
137113,ENCOMPASS HOME HEALTH OF WESTERN IDAHO,435 S WHITLEY DR,FRUITLAND,ID,83619,725,350,21.0,10.0,8.8,0.5,0.2,1.5,0.2,3363547,2696653,2778936,3.9,48.0,15868.0,79,137.0,213.0,193.0,157.0,313.0,0.0,13.0,20.0,,,1.99,11,40.0,12.0,11,43.0,39.0,30.0,51.0,47.0,53.0,,49.0,22,58.0,12.0,8
177117,VIA CHRISTI HOME HEALTH,555 SOUTH WASHINGTON SUITE 103,WICHITA,KS,67211,1003,777,19.1,8.4,5.4,2.6,0.7,1.8,0.2,3102880,2927173,3290930,0.9,113.0,37174.0,75,312.0,465.0,612.0,165.0,671.0,62.0,13.0,27.0,,,2.05,23,20.0,9.0,17,39.0,52.0,34.0,37.0,40.0,56.0,,54.0,12,45.0,7.0,11
197195,"EGAN HEALTHCARE OF PLAQUEMINES, INC",2600 BELLE CHASSE HWY SUITE C,TERRYTOWN,LA,70056,1067,735,18.0,9.0,5.4,1.5,0.5,2.2,0.2,3085541,2965560,3327792,0.2,163.0,53877.0,74,296.0,439.0,512.0,223.0,486.0,199.0,13.0,29.0,,,2.22,23,23.0,12.0,13,41.0,49.0,26.0,28.0,44.0,63.0,,50.0,12,54.0,7.0,16
197778,"EXCEL HOME HEALTH SERVICES, INC",42276 VETERANS AVENUE,HAMMOND,LA,70403,2160,875,17.1,9.1,4.0,1.0,0.1,2.7,0.2,5710153,5224807,6056460,0.1,101.0,29776.0,77,276.0,599.0,519.0,356.0,587.0,252.0,13.0,17.0,,,2.26,22,28.0,12.0,12,44.0,46.0,32.0,36.0,49.0,63.0,,57.0,11,61.0,10.0,14
227021,VNA & HOSPICE OF COOLEY DICKINSON,168 INDUSTRIAL DRIVE,NORTHAMPTON,MA,1060,2139,1408,17.3,7.6,6.1,1.8,0.1,1.6,0.2,5930086,6906093,6757222,0.7,275.0,108506.0,79,530.0,878.0,1072.0,336.0,1329.0,23.0,13.0,33.0,,,1.86,25,25.0,14.0,15,36.0,37.0,26.0,39.0,32.0,54.0,,39.0,18,54.0,7.0,10
297157,HEALING HEARTS HOME CARE INC,7241 WEST SAHARA AVE STE 110,LAS VEGAS,NV,89117,421,198,12.7,9.3,1.8,0.7,0.0,0.6,0.2,803004,1038594,931984,2.3,24.0,8968.0,68,93.0,105.0,96.0,102.0,104.0,52.0,13.0,24.0,,,1.8,7,26.0,20.0,6,32.0,31.0,35.0,51.0,44.0,58.0,,55.0,10,56.0,25.0,6
297121,"OPTIMUM HEALTH CARE, LLC",1421 E. SUNSET ROAD STE 12,LAS VEGAS,NV,89119,641,285,20.0,14.7,2.3,1.2,0.0,1.5,0.2,1750730,2015722,1683986,7.4,11.0,4792.0,71,105.0,180.0,189.0,96.0,162.0,59.0,13.0,44.0,,,2.44,13,23.0,12.0,12,35.0,46.0,37.0,35.0,58.0,64.0,,60.0,11,62.0,9.0,16
527302,AURORA VISITING NURSE ASSOCIATION OF WI,931 DISCOVERY ROAD,GREEN BAY,WI,54311,935,700,14.7,8.5,2.9,0.6,0.0,2.6,0.2,1976901,2295523,2415130,1.1,218.0,79152.0,76,286.0,414.0,545.0,155.0,663.0,,13.0,,,,2.25,26,22.0,18.0,16,43.0,58.0,33.0,38.0,41.0,62.0,,50.0,23,52.0,7.0,12
317060,"PATIENT CARE MEDICAL SERVICES, INC",300 EXECUTIVE DRIVE,WEST ORANGE,NJ,7052,2491,1744,19.1,8.3,5.8,2.4,0.3,2.5,0.2,6975139,8737244,8071911,0.1,312.0,120719.0,79,591.0,1153.0,1248.0,496.0,825.0,734.0,13.0,149.0,0.0,23.0,2.71,22,41.0,16.0,15,57.0,46.0,30.0,30.0,58.0,64.0,,67.0,14,57.0,7.0,19
58173,ALLIANCE HOME HEALTH CARE,"12657 ALCOSTA BLVD, SUITE 155",SAN RAMON,CA,94583,186,147,14.7,8.9,3.5,1.3,0.2,0.6,0.2,604252,737296,485186,0.2,42.0,24299.0,82,61.0,86.0,125.0,22.0,126.0,,13.0,,0.0,,2.09,29,36.0,20.0,14,47.0,46.0,29.0,32.0,32.0,67.0,,52.0,14,50.0,4.0,17
217058,PERSONAL TOUCH HOME CARE OF BA,"200 EAST JOPPA ROAD, STE 103",TOWSON,MD,21204,943,723,21.0,8.4,6.9,2.4,0.4,2.7,0.2,2970703,3114686,3176990,0.8,86.0,31902.0,78,270.0,453.0,569.0,154.0,467.0,229.0,13.0,,0.0,,2.26,24,36.0,13.0,18,42.0,49.0,28.0,40.0,48.0,65.0,,55.0,15,52.0,8.0,17
237603,BALAJIE HOME HEALTH CARE,25255 SOUTHFIELD RD,SOUTHFIELD,MI,48075,395,251,14.8,4.7,7.6,1.4,0.1,0.8,0.2,1156304,1237211,1331906,0.0,40.0,13306.0,77,85.0,166.0,159.0,92.0,116.0,118.0,13.0,,0.0,,2.79,19,35.0,24.0,16,74.0,51.0,50.0,37.0,61.0,75.0,,,13,,13.0,24
497549,MEDI HOME HEALTH,9625 SURVEYOR COURT,MANASSAS,VA,20110,1136,741,15.4,7.9,4.7,1.6,0.2,0.8,0.2,2802162,3254034,3301872,0.1,119.0,42992.0,77,305.0,436.0,615.0,126.0,609.0,107.0,13.0,,0.0,,2.17,21,33.0,14.0,14,40.0,48.0,35.0,42.0,47.0,66.0,,55.0,15,45.0,9.0,13
58202,L A FAMILY HOME HEALTH INC,"1301 W 2ND STREET, SUITE 206",LOS ANGELES,CA,90026,450,198,16.9,15.3,1.1,0.0,0.0,0.4,0.0,916517,1374625,1087103,8.8,,,68,99.0,99.0,30.0,168.0,65.0,76.0,13.0,42.0,,,1.93,5,27.0,15.0,5,29.0,25.0,46.0,44.0,64.0,67.0,,62.0,6,66.0,43.0,8
59262,"LOS FELIZ HOME HEALTH, INC","3111 LOS FELIZ BLVD, STE 216",LOS ANGELES,CA,90039,380,201,17.7,13.6,3.5,0.0,0.0,0.6,0.0,925306,1424916,1118697,8.0,,,75,86.0,115.0,,,121.0,0.0,13.0,58.0,,,1.93,9,34.0,25.0,7,40.0,24.0,19.0,53.0,60.0,,,67.0,28,,3.0,5
59079,"HEALTHY LIFE HOME CARE, INC","7400 VAN NUYS BLVD., STE. 230",VAN NUYS,CA,91405,597,275,20.4,15.5,2.7,0.1,0.0,2.0,0.0,1860550,2158568,1684135,8.5,,,75,108.0,167.0,65.0,210.0,185.0,,13.0,58.0,,11.0,2.25,13,30.0,23.0,13,48.0,33.0,21.0,39.0,64.0,,,67.0,28,62.0,3.0,8
59529,GUARDIAN ANGEL HOME HEALTH INC,"717 S. VICTORY BLVD., STE A",BURBANK,CA,91502,612,307,16.1,10.7,5.3,0.0,0.0,0.2,0.0,1428940,2277427,1885788,3.0,,,75,93.0,214.0,,,245.0,0.0,13.0,21.0,0.0,28.0,1.56,6,47.0,33.0,6,34.0,20.0,24.0,65.0,60.0,,,74.0,28,,3.0,4
59504,"AID HOME HEALTH CARE, INC","1007 SOUTH CENTRAL AVE, SUITE 208",GLENDALE,CA,91204,290,153,17.1,12.5,3.0,0.4,0.0,1.1,0.0,664893,971862,791389,4.6,,,76,46.0,107.0,,,116.0,,13.0,,0.0,12.0,1.51,6,28.0,9.0,5,39.0,22.0,24.0,60.0,63.0,,,,25,,6.0,1
58485,HOMEBOUND HEALTH CARE SERVICES,"10515 BALBOA BLVD, SUITE 355",GRANADA HILLS,CA,91344,461,181,13.9,8.8,3.3,0.1,0.0,1.6,0.0,1057800,1339830,1143728,0.1,,,79,74.0,107.0,74.0,107.0,110.0,,13.0,45.0,0.0,,2.43,22,41.0,19.0,14,53.0,44.0,46.0,49.0,50.0,70.0,,65.0,20,50.0,9.0,11
147881,"CHICAGO HEALTH, INC","3701 NORTH ELSTON AVE, 2ND FLOOR",CHICAGO,IL,60618,258,66,11.7,8.4,2.5,0.2,0.0,0.7,0.0,425335,605518,595089,0.0,,,78,20.0,46.0,25.0,41.0,,27.0,13.0,17.0,0.0,,1.91,11,36.0,27.0,8,39.0,27.0,21.0,33.0,74.0,65.0,,42.0,18,,5.0,6
59239,"VICTORY HOME HEALTH CARE, INC",909 S VICTORY BLVD,BURBANK,CA,91502,440,245,16.3,9.9,6.3,0.1,0.0,0.0,0.0,1032264,1700451,1440582,0.8,,,71,98.0,147.0,13.0,232.0,69.0,14.0,13.0,138.0,0.0,11.0,1.8,3,25.0,21.0,4,29.0,24.0,22.0,42.0,61.0,72.0,,,16,,2.0,3
237568,TENDER NURSING HOME CARE,"24445 NORTHWESTERN HIGHWAY, SUITE 212",SOUTHFIELD,MI,48075,154,112,16.6,4.5,9.0,2.3,0.0,0.3,0.5,605423,572510,628614,0.0,,,71,37.0,75.0,32.0,80.0,42.0,50.0,13.0,,0.0,,1.95,4,33.0,37.0,5,50.0,34.0,64.0,,72.0,71.0,,71.0,16,,13.0,9
59278,"DREAM HOME HEALTH CARE, INC.","7617 LOUISE AVENUE, SUITE B",NORTHRIDGE,CA,91325,542,354,17.2,10.9,3.8,0.2,0.2,1.9,0.3,1247866,1794560,1519451,0.6,,,76,131.0,223.0,70.0,284.0,135.0,13.0,13.0,183.0,,,1.81,12,32.0,19.0,9,38.0,34.0,25.0,45.0,67.0,74.0,,63.0,18,75.0,7.0,9
337444,"LOTT COMMUNITY HOME HEALTH CARE, INC",1261 FIFTH AVENUE,NEW YORK,NY,10029,138,100,21.8,6.3,7.7,4.2,0.0,3.4,0.3,418696,607685,496642,0.3,,,82,34.0,66.0,16.0,84.0,44.0,18.0,13.0,25.0,0.0,0.0,2.28,21,50.0,13.0,17,44.0,34.0,23.0,54.0,43.0,70.0,,51.0,36,57.0,13.0,15
57470,COSMOPOLITAN HEALTH SERVICES,"21860 BURBANK BLVD, STE 180",WOODLAND HILLS,CA,91367,290,109,15.7,14.1,1.5,0.0,0.0,0.0,0.1,598460,907397,704146,8.7,,,68,64.0,45.0,13.0,96.0,46.0,24.0,13.0,24.0,,,1.97,9,29.0,27.0,3,34.0,37.0,38.0,69.0,52.0,61.0,,56.0,7,,60.0,6
297152,LIFE CARE HOME HEALTH INC,3017 W CHARLESTON STE 15,LAS VEGAS,NV,89102,302,134,16.5,8.9,4.5,1.7,0.0,1.3,0.1,748965,968589,886553,0.4,,,77,49.0,85.0,90.0,44.0,78.0,21.0,13.0,17.0,,,2.29,24,38.0,19.0,11,52.0,54.0,37.0,41.0,53.0,,,64.0,13,56.0,10.0,18
58186,LA HOMECARE PROVIDER INC,1117 VIA VERDE,SAN DIMAS,CA,91773,137,62,15.9,10.8,2.6,0.0,0.0,2.4,0.1,291662,400802,340257,2.4,,,80,23.0,39.0,30.0,32.0,29.0,,13.0,18.0,0.0,,2.21,15,37.0,13.0,5,47.0,50.0,29.0,26.0,50.0,66.0,,58.0,21,,0.0,19
148031,"DEVOTED HEALTHCARE, INC","1853 HICKS ROAD, STE C",ROLLING MDWS,IL,60008,314,117,14.0,9.3,2.9,0.5,0.2,1.0,0.1,920714,834883,820562,0.0,,,78,45.0,72.0,61.0,56.0,62.0,31.0,13.0,,0.0,,2.19,17,38.0,20.0,15,47.0,47.0,38.0,42.0,57.0,62.0,,68.0,15,,11.0,11
58309,"NOVA SKILLED HOME HEALTH, INC",8111 BEVERLY BLVD SUITE 306,LOS ANGELES,CA,90048,198,131,19.2,14.6,3.5,0.1,0.0,0.7,0.2,479907,699143,567244,9.1,,,79,45.0,86.0,67.0,64.0,73.0,12.0,13.0,31.0,,,2.26,19,50.0,9.0,10,52.0,34.0,29.0,52.0,52.0,,,56.0,27,53.0,13.0,18
239163,COMPREHENSIVE HOME CARE,"25000 HALL ROAD, SUITE 5",WOODHAVEN,MI,48183,93,61,19.2,6.2,10.9,0.4,0.0,1.5,0.2,343509,308619,330529,0.3,,,75,17.0,44.0,24.0,37.0,25.0,21.0,13.0,0.0,,,1.86,10,30.0,20.0,13,49.0,43.0,44.0,31.0,61.0,72.0,,67.0,10,69.0,3.0,16
59208,"LEVEL HOME HEALTH, INC","22961 TRITON WAY, UNIT B",LAGUNA HILLS,CA,92653,179,88,12.8,9.6,2.7,0.2,0.0,0.0,0.2,346298,531617,458467,0.0,,,75,36.0,52.0,26.0,62.0,40.0,,13.0,28.0,0.0,,1.76,15,40.0,17.0,13,36.0,34.0,30.0,35.0,50.0,,,55.0,16,64.0,33.0,9
337448,QUEENS LONG ISLAND CERTIFIED HOME HEALTH AGENCY,36-25 PARSONS BOULEVARD,FLUSHING,NY,11354,30,25,33.1,10.9,3.1,0.1,0.0,18.9,0.0,81324,103616,83528,4.7,,,78,,,,,,,13.0,,0.0,,2.36,28,28.0,20.0,20,44.0,44.0,24.0,36.0,,,,72.0,24,,0.0,32
368075,"EBE HEALTHCARE, LLC",467 WATERBURY COURT,GAHANNA,OH,43230,123,28,52.8,7.6,1.7,0.3,0.0,43.1,0.0,346631,302111,288150,9.0,,,79,16.0,12.0,,,,,13.0,,0.0,,2.31,14,21.0,11.0,14,32.0,54.0,50.0,36.0,57.0,,,54.0,11,32.0,4.0,11
59444,"ZELOMARA NURSING CARE, INC",8756 EAST ARTESIA BLVD SUITE 10,BELLFLOWER,CA,90706,67,31,12.7,8.2,3.3,0.0,0.0,1.0,0.2,123570,196972,168873,0.0,,,80,,,,,,0.0,13.0,,0.0,,1.82,16,32.0,10.0,3,42.0,26.0,16.0,16.0,55.0,68.0,,68.0,32,74.0,6.0,13
497689,"BEST HEALTH CARE SERVICES, LLC",9306-A OLD KEEN MILL RD,BURKE,VA,22015,51,34,18.5,4.1,10.0,4.3,0.1,0.0,0.0,173301,209999,204634,0.0,,,78,,,,,18.0,,13.0,0.0,0.0,,2.08,15,56.0,15.0,6,35.0,38.0,24.0,35.0,59.0,74.0,,53.0,9,53.0,18.0,21
59501,"CALICARE HOME HEALTH SERVICES, INC",457 WEST COLORADO ST SUITE 203,GLENDALE,CA,91204,489,279,16.5,11.6,4.6,0.1,0.0,0.2,0.0,1082610,1726598,1403042,4.7,0.0,0.0,75,117.0,162.0,,,180.0,19.0,13.0,43.0,0.0,24.0,1.56,6,38.0,38.0,7,33.0,19.0,24.0,59.0,62.0,,,73.0,28,,3.0,3
59539,"TENDER CARE 24/7 HOME HEALTH, INC","3455 EAST LA PALMA AVE, STE 100",ANAHEIM,CA,92806,108,72,15.4,11.1,3.0,0.1,0.1,0.9,0.1,246295,323074,281127,0.0,0.0,0.0,81,35.0,37.0,41.0,31.0,46.0,,13.0,,0.0,0.0,2.49,14,56.0,6.0,11,50.0,40.0,26.0,26.0,38.0,54.0,,47.0,19,57.0,19.0,8
557407,"VERDUGO HILLS HOME CARE, INC","2600 FOOTHILL BLVD, SUITE 201",LA CRESCENTA,CA,91214,361,253,20.8,13.9,5.8,0.3,0.1,0.7,0.0,1670335,1400409,1110555,7.5,22.0,10338.0,81,89.0,164.0,207.0,46.0,216.0,,14.0,14.0,,,1.72,21,33.0,15.0,16,34.0,38.0,24.0,28.0,31.0,49.0,,58.0,17,61.0,9.0,14
58030,SAN MARINO HOME HEALTH,2233 HUNTINGTON DRIVE SUITE 3,SAN MARINO,CA,91108,453,226,26.1,18.1,5.6,0.2,0.1,2.1,0.0,1588922,1889098,1470995,9.1,27.0,12406.0,87,58.0,168.0,207.0,19.0,199.0,,14.0,,,,2.11,23,44.0,11.0,15,39.0,41.0,22.0,35.0,25.0,50.0,,53.0,46,70.0,9.0,11
109491,ALTERNATIVE HOME HEALTH AGENCY INC,7081 GRAND NATIONAL DR STE 101,ORLANDO,FL,32819,519,260,14.5,8.2,5.4,0.5,0.1,0.3,0.0,1100362,1473813,1609643,0.2,27.0,9397.0,72,105.0,155.0,106.0,154.0,133.0,59.0,14.0,48.0,,,2.05,16,41.0,17.0,12,27.0,45.0,34.0,50.0,57.0,70.0,,56.0,11,69.0,27.0,7
147636,RENAISSANCE HOME HEALTH SERVIC,"500 E HIGGINS ROAD, STE 101",ELK GROVE VILLAGE,IL,60007,751,248,16.5,8.7,4.9,0.2,0.0,2.6,0.0,1872937,2165692,2128459,0.0,25.0,9152.0,75,85.0,163.0,98.0,150.0,91.0,77.0,14.0,63.0,,,1.91,16,29.0,29.0,9,48.0,32.0,27.0,64.0,58.0,67.0,,70.0,19,,6.0,7
678279,HOME HEALTH RESOURCES INC,"18338 KINGSLAND BOULEVARD, SUITE #100",HOUSTON,TX,77094,1331,910,18.9,8.5,6.6,1.8,0.5,1.4,0.0,3489747,4438520,4455066,1.7,219.0,75748.0,82,318.0,592.0,841.0,69.0,792.0,51.0,14.0,44.0,,,1.94,26,51.0,13.0,13,45.0,41.0,28.0,38.0,38.0,59.0,,61.0,19,58.0,8.0,19
58452,"HEAVENLY HOME HEALTHCARE, INC","4430 SANTA MONICA, STE 201",LOS ANGELES,CA,90029,407,297,17.8,10.6,6.1,0.1,0.0,0.9,0.0,1047675,1640769,1306550,6.6,11.0,4538.0,76,104.0,193.0,147.0,150.0,171.0,21.0,14.0,79.0,0.0,12.0,1.48,10,19.0,12.0,9,26.0,25.0,17.0,31.0,38.0,66.0,,53.0,20,,4.0,5
267530,ST LOUIS HOME HEALTH,"1000 CAMERA AVENUE,  SUITE B",SAINT LOUIS,MO,63126,1687,1570,13.7,4.1,9.0,0.4,0.0,0.1,0.0,2937750,5044779,5413117,0.0,66.0,29079.0,71,588.0,982.0,1441.0,129.0,1355.0,167.0,14.0,11.0,0.0,23.0,1.0,9,3.0,14.0,11,13.0,18.0,12.0,31.0,29.0,62.0,,30.0,11,,2.0,2
217047,REVIVAL HOMECARE AGENCY,"1101 MERCANTILE LANE, SUITE 292",UPPER MARLBORO,MD,20774,910,732,19.5,6.8,7.2,2.6,0.6,2.2,0.0,2933129,3222245,3156832,0.0,113.0,42947.0,76,318.0,414.0,610.0,122.0,128.0,576.0,14.0,,0.0,,2.09,12,31.0,11.0,16,40.0,49.0,21.0,17.0,50.0,64.0,,46.0,8,43.0,7.0,16
387148,SIGNATURE HOME HEALTH CARE,"7632 SW DURHAM RD, SUITE 105",TIGARD,OR,97224,784,530,20.0,7.1,7.7,3.0,0.5,1.2,0.5,4163397,3230072,2901669,0.2,122.0,47034.0,80,214.0,316.0,381.0,149.0,483.0,13.0,14.0,11.0,,,2.16,25,33.0,14.0,15,46.0,50.0,23.0,43.0,36.0,62.0,,47.0,23,52.0,10.0,12
59266,MATRIX HOME HEALTH,"19562 VENTURA BLVD, SUITE 209",TARZANA,CA,91356,312,164,15.5,10.0,3.9,0.3,0.0,1.0,0.3,673008,954769,825601,1.1,32.0,12061.0,80,63.0,101.0,77.0,87.0,105.0,13.0,14.0,23.0,,,2.45,23,36.0,22.0,15,45.0,50.0,29.0,40.0,52.0,65.0,,58.0,21,70.0,9.0,12
57203,GENTIVA HEALTH SERVICES,3220 S HIGUERA ST STE 101,SAN LUIS OBISPO,CA,93401,1423,953,19.7,7.5,8.9,1.9,0.4,0.7,0.3,7388461,6095868,5013341,0.1,130.0,59202.0,81,325.0,628.0,776.0,177.0,848.0,,14.0,77.0,,,1.85,22,32.0,9.0,14,38.0,36.0,25.0,32.0,35.0,46.0,,35.0,14,53.0,4.0,14
